"","subject","node","timepoint","value"
"9251",1,4,36,-3.44716559311829
"9301",1,4,37,-0.240470968150897
"9351",1,4,38,-0.544084590335988
"9401",1,4,39,1.53428186866794
"9451",1,4,40,-1.34374249289453
"9501",1,4,41,-1.49820746802449
"9551",1,4,42,-2.85669376079058
"9601",1,4,43,-0.802368209533457
"9651",1,4,44,-3.35259208941731
"9701",1,4,45,0.23225543240355
"9751",1,4,46,-1.71493399975739
"9801",1,4,47,-1.41944718765687
"9851",1,4,48,-3.34095181315833
"9901",1,4,49,0.310996305484703
"9951",1,4,50,-1.15544156950635
"10001",1,5,1,-3.24971949163303
"10051",1,5,2,-1.9606604084261
"10101",1,5,3,-1.8209613053032
"10151",1,5,4,-2.88920725842668
"10201",1,5,5,-1.96042598823464
"10251",1,5,6,-2.32004181540115
"10301",1,5,7,-0.890298714851157
"10351",1,5,8,1.61906523124273
"10401",1,5,9,-2.44533993572296
"10451",1,5,10,-1.39238186613367
"10501",1,5,11,-1.83908688518901
"10551",1,5,12,-1.75191667054694
"10601",1,5,13,-1.93155587169042
"10651",1,5,14,-1.71547738469272
"10701",1,5,15,-1.21056418623587
"10751",1,5,16,-1.15787668655494
"10801",1,5,17,-2.53307951025543
"10851",1,5,18,1.21337993035748
"10901",1,5,19,-0.335471483184167
"10951",1,5,20,-0.65354024085981
"11001",1,5,21,-2.8312679153051
"11051",1,5,22,-3.25563391366904
"11101",1,5,23,-1.14957656082718
"11151",1,5,24,-1.984907949488
"11201",1,5,25,3.13345980673775
"11251",1,5,26,0.598473460182174
"11301",1,5,27,-2.32210730439189
"11351",1,5,28,-2.4668652312144
"11401",1,5,29,-1.88106953699367
"11451",1,5,30,-1.56429966486918
"11501",1,5,31,-1.5504570250391
"11551",1,5,32,-3.71172724754291
"11601",1,5,33,-2.45512576963413
"11651",1,5,34,-1.79154648416514
"11701",1,5,35,-1.19298564820071
"11751",1,5,36,-1.08380096804503
"11801",1,5,37,-2.94960305241787
"11851",1,5,38,-0.939790727824516
"11901",1,5,39,-0.12247244352123
"11951",1,5,40,-3.33672338461687
"12001",1,5,41,-1.38493168640356
"12051",1,5,42,-2.42713948375676
"12101",1,5,43,0.101819998685741
"12151",1,5,44,-0.343580318630692
"12201",1,5,45,-1.78221049559334
"12251",1,5,46,-1.38195037194928
"12301",1,5,47,-3.08764056531477
"12351",1,5,48,-2.23623800883089
"12401",1,5,49,-0.819686139300531
"12451",1,5,50,-1.29038598853898
"2",2,1,1,-2.45466618986333
"52",2,1,2,-2.01808098869749
"102",2,1,3,1.9535279688097
"152",2,1,4,2.80547997069945
"202",2,1,5,-0.124787547874848
"252",2,1,6,-1.71462018549321
"302",2,1,7,-0.562517168954265
"352",2,1,8,-0.901401828147255
"402",2,1,9,0.0363840803069721
"452",2,1,10,1.17389558329844
"502",2,1,11,-1.09161239663106
"552",2,1,12,2.32463420088274
"602",2,1,13,-1.36378006934668
"652",2,1,14,0.762646027185085
"702",2,1,15,0.517900408344855
"752",2,1,16,0.418867226204519
"802",2,1,17,2.28508621215568
"852",2,1,18,1.48057726679153
"902",2,1,19,2.01246677742591
"952",2,1,20,-1.60700640114264
"1002",2,1,21,-2.4448803099554
"1052",2,1,22,-1.50038012213847
"1102",2,1,23,1.79271574887404
"1152",2,1,24,3.2102925986208
"1202",2,1,25,3.43748164846178
"1252",2,1,26,-1.62235452898359
"1302",2,1,27,0.632828442041498
"1352",2,1,28,1.06649719576879
"1402",2,1,29,1.35493955279078
"1452",2,1,30,1.17550397202876
"1502",2,1,31,0.204878425143393
"1552",2,1,32,-0.765716629642312
"1602",2,1,33,-2.16457311910783
"1652",2,1,34,-0.477212460260796
"1702",2,1,35,4.05453599202899
"1752",2,1,36,-1.37685097959242
"1802",2,1,37,1.52400898612807
"1852",2,1,38,1.52642009343735
"1902",2,1,39,-0.296537001718867
"1952",2,1,40,-3.02813003034327
"2002",2,1,41,-1.32146814490108
"2052",2,1,42,-0.553111811508476
"2102",2,1,43,0.586489111476708
"2152",2,1,44,2.85372167861665
"2202",2,1,45,1.30068177914582
"2252",2,1,46,3.15444926271817
"2302",2,1,47,-1.22582066914959
"2352",2,1,48,-1.81487904619653
"2402",2,1,49,-0.285272194040733
"2452",2,1,50,0.21176746576611
"2502",2,2,1,1.10855268184599
"2552",2,2,2,-1.7217312407798
"2602",2,2,3,1.28054110688089
"2652",2,2,4,-0.368662079884418
"2702",2,2,5,0.782150005266963
"2752",2,2,6,2.3819065504408
"2802",2,2,7,1.5998243102601
"2852",2,2,8,1.61620855642797
"2902",2,2,9,-1.50186449639902
"2952",2,2,10,-1.18931857401042
"3002",2,2,11,-0.629173862285688
"3052",2,2,12,-0.9806860620908
"3102",2,2,13,2.91689287274667
"3152",2,2,14,-1.38061274875388
"3202",2,2,15,1.14502083885186
"3252",2,2,16,0.275600770200455
"3302",2,2,17,-0.107763259223435
"3352",2,2,18,-0.0431434306207093
"3402",2,2,19,-0.96201014196914
"3452",2,2,20,-0.984563516293808
"3502",2,2,21,-0.685123743357051
"3552",2,2,22,-2.52736854228608
"3602",2,2,23,0.835047982516709
"3652",2,2,24,2.07070058210438
"3702",2,2,25,3.81249502293563
"3752",2,2,26,-1.71779282335564
"3802",2,2,27,-2.35117132425238
"3852",2,2,28,-0.112526652245818
"3902",2,2,29,-1.2012556201443
"3952",2,2,30,-0.681320493565051
"4002",2,2,31,-1.60143204308355
"4052",2,2,32,0.673417233552218
"4102",2,2,33,-0.697018726383139
"4152",2,2,34,-1.36162993202333
"4202",2,2,35,2.6184031956787
"4252",2,2,36,0.170463970114033
"4302",2,2,37,0.583267709976677
"4352",2,2,38,-1.41959580108521
"4402",2,2,39,-1.18242643543437
"4452",2,2,40,-1.52339494143427
"4502",2,2,41,-2.19792324744296
"4552",2,2,42,1.50597083159827
"4602",2,2,43,-0.839757923708105
"4652",2,2,44,0.989651327001149
"4702",2,2,45,1.33384721783639
"4752",2,2,46,2.03868025081192
"4802",2,2,47,1.34723455409926
"4852",2,2,48,5.04429298885814
"4902",2,2,49,2.89028509310842
"4952",2,2,50,-1.8092805336042
"5002",2,3,1,0.312754367123245
"5052",2,3,2,-2.53375706809951
"5102",2,3,3,-0.750304612795259
"5152",2,3,4,0.319192425718274
"5202",2,3,5,4.61350076940413
"5252",2,3,6,-1.33692407999296
"5302",2,3,7,2.77827631040508
"5352",2,3,8,0.565512277771177
"5402",2,3,9,-1.61537960755924
"5452",2,3,10,-1.12346470510541
"5502",2,3,11,-2.70677902202446
"5552",2,3,12,2.33616118565554
"5602",2,3,13,0.873708626828725
"5652",2,3,14,-1.96116613291285
"5702",2,3,15,-0.0221328132808194
"5752",2,3,16,1.07075808455657
"5802",2,3,17,0.0824353272863197
"5852",2,3,18,-1.25723059835513
"5902",2,3,19,5.34623410950222
"5952",2,3,20,3.54645400365498
"6002",2,3,21,-1.68154118547414
"6052",2,3,22,-1.14967739138073
"6102",2,3,23,-1.0125188983077
"6152",2,3,24,0.212909536711338
"6202",2,3,25,1.12117884615588
"6252",2,3,26,-2.45253304659331
"6302",2,3,27,2.35993454019285
"6352",2,3,28,0.759935761202374
"6402",2,3,29,-1.57718423547855
"6452",2,3,30,-0.564543713901316
"6502",2,3,31,-2.04951360915322
"6552",2,3,32,-1.97666243943997
"6602",2,3,33,-2.60078074619022
"6652",2,3,34,0.911896618207574
"6702",2,3,35,-0.629145657104451
"6752",2,3,36,1.49598903125015
"6802",2,3,37,2.13779658466575
"6852",2,3,38,0.0634962367002828
"6902",2,3,39,-0.876736358210875
"6952",2,3,40,-0.146335204699119
"7002",2,3,41,-2.33759444701976
"7052",2,3,42,1.25913172486225
"7102",2,3,43,-0.641009916122636
"7152",2,3,44,0.0743084749112518
"7202",2,3,45,2.16723592772759
"7252",2,3,46,-0.863388547978601
"7302",2,3,47,0.0357812431975577
"7352",2,3,48,-0.932766250097601
"7402",2,3,49,0.602032683849135
"7452",2,3,50,2.12037251585209
"7502",2,4,1,-2.01813881562696
"7552",2,4,2,-3.38511740774816
"7602",2,4,3,-0.898041403276155
"7652",2,4,4,1.02798768004611
"7702",2,4,5,5.14498434780968
"7752",2,4,6,-0.149312276928273
"7802",2,4,7,-0.995521713143284
"7852",2,4,8,1.71974603183659
"7902",2,4,9,-0.572411410593939
"7952",2,4,10,-0.300888112676415
"8002",2,4,11,1.15192968044813
"8052",2,4,12,-0.280999671903115
"8102",2,4,13,0.336509904513615
"8152",2,4,14,-1.9501582338893
"8202",2,4,15,-1.72679937640056
"8252",2,4,16,-1.42456626801245
"8302",2,4,17,-1.07326646397596
"8352",2,4,18,-1.31597989520407
"8402",2,4,19,1.70718295052653
"8452",2,4,20,1.03830973168434
"8502",2,4,21,0.358870572392559
"8552",2,4,22,3.98257393202628
"8602",2,4,23,-0.4951259505578
"8652",2,4,24,-1.22966487932356
"8702",2,4,25,3.5678449072782
"8752",2,4,26,-2.26789169655579
"8802",2,4,27,1.60969669336709
"8852",2,4,28,-2.22500759491444
"8902",2,4,29,-1.54636231502683
"8952",2,4,30,-0.655965138921894
"9002",2,4,31,-3.25844362591577
"9052",2,4,32,-1.49807698200793
"9102",2,4,33,-1.91983890187987
"9152",2,4,34,-0.125152272459659
"9202",2,4,35,1.40442824569591
"9252",2,4,36,1.37690601559548
"9302",2,4,37,2.5270163099773
"9352",2,4,38,-0.230322034773067
"9402",2,4,39,3.90121324050864
"9452",2,4,40,-1.78095995152697
"9502",2,4,41,-2.78664388730567
"9552",2,4,42,0.493996722346278
"9602",2,4,43,4.50081110072432
"9652",2,4,44,-0.144647565341873
"9702",2,4,45,3.32584850040659
"9752",2,4,46,-3.00395889896806
"9802",2,4,47,-0.501068275152188
"9852",2,4,48,0.599084106425685
"9902",2,4,49,-0.0304146902626431
"9952",2,4,50,-0.512841639045105
"10002",2,5,1,-0.395820175962299
"10052",2,5,2,0.547675351696831
"10102",2,5,3,0.991082633245981
"10152",2,5,4,0.256117053391698
"10202",2,5,5,4.52886369352409
"10252",2,5,6,-3.06214557893816
"10302",2,5,7,0.27641464365712
"10352",2,5,8,0.495409943492217
"10402",2,5,9,-1.61445019496895
"10452",2,5,10,-1.66785970587972
"10502",2,5,11,-1.21470784755927
"10552",2,5,12,3.26850683262618
"10602",2,5,13,-2.10816793449703
"10652",2,5,14,-1.01539635289455
"10702",2,5,15,1.8541552254803
"10752",2,5,16,3.7110615832526
"10802",2,5,17,0.347432860855501
"10852",2,5,18,2.9139175087283
"10902",2,5,19,-0.795081484559125
"10952",2,5,20,4.05523883651511
"11002",2,5,21,-1.57998406207639
"11052",2,5,22,3.4072021449897
"11102",2,5,23,1.62561629210442
"11152",2,5,24,1.50870116199904
"11202",2,5,25,3.67329505937103
"11252",2,5,26,0.652778958298959
"11302",2,5,27,0.481889900509224
"11352",2,5,28,-0.257717003949285
"11402",2,5,29,-0.932613474062878
"11452",2,5,30,-1.22052269226217
"11502",2,5,31,-1.22600902222439
"11552",2,5,32,-0.694496497230426
"11602",2,5,33,1.47446402202221
"11652",2,5,34,-1.28681450739831
"11702",2,5,35,0.921856094078015
"11752",2,5,36,-0.990091322226339
"11802",2,5,37,1.01051427864513
"11852",2,5,38,-1.04562661493632
"11902",2,5,39,0.130989982428318
"11952",2,5,40,0.47109843435642
"12002",2,5,41,-1.18119455847621
"12052",2,5,42,0.0275740447963618
"12102",2,5,43,1.10063814594295
"12152",2,5,44,0.756934189544462
"12202",2,5,45,2.03144941300251
"12252",2,5,46,-0.543013837383792
"12302",2,5,47,-3.7762469519564
"12352",2,5,48,0.76316613575843
"12402",2,5,49,-0.790053619602483
"12452",2,5,50,-0.342347249393766
"3",3,1,1,-0.116717784823268
"53",3,1,2,1.09699481487
"103",3,1,3,1.57980859933856
"153",3,1,4,2.65327805947684
"203",3,1,5,4.78835735087212
"253",3,1,6,-0.298710818050949
"303",3,1,7,1.85801251875213
"353",3,1,8,-0.809786220310803
"403",3,1,9,-0.847666435235988
"453",3,1,10,-0.973079640950075
"503",3,1,11,3.18269501588843
"553",3,1,12,1.86015570027762
"603",3,1,13,0.472422300352912
"653",3,1,14,2.85878708316174
"703",3,1,15,2.8320674472863
"753",3,1,16,5.20783782527759
"803",3,1,17,0.531008910460904
"853",3,1,18,-2.42853756635571
"903",3,1,19,-1.41999155247733
"953",3,1,20,-1.14153037649077
"1003",3,1,21,-0.321411876267472
"1053",3,1,22,-0.430675006153025
"1103",3,1,23,1.22400700104226
"1153",3,1,24,-0.0787507153649918
"1203",3,1,25,-2.18747249436116
"1253",3,1,26,-1.56539592930747
"1303",3,1,27,0.499046622805516
"1353",3,1,28,3.827769247338
"1403",3,1,29,2.48515151104022
"1453",3,1,30,-0.313494393336529
"1503",3,1,31,-0.14110469232443
"1553",3,1,32,-1.7865899767485
"1603",3,1,33,4.11635762455086
"1653",3,1,34,-1.24382624166715
"1703",3,1,35,1.89026732827385
"1753",3,1,36,-1.3587996354735
"1803",3,1,37,1.12556300386999
"1853",3,1,38,-1.82876051885849
"1903",3,1,39,-2.22167752541859
"1953",3,1,40,-0.186932270708056
"2003",3,1,41,-0.221914431741657
"2053",3,1,42,-3.33698717585515
"2103",3,1,43,-1.27492565673917
"2153",3,1,44,5.33828662018182
"2203",3,1,45,2.58396351740478
"2253",3,1,46,3.98967020220379
"2303",3,1,47,3.24217305634989
"2353",3,1,48,0.590865638266843
"2403",3,1,49,-1.02814970022658
"2453",3,1,50,-0.596465876819229
"2503",3,2,1,1.27263095034167
"2553",3,2,2,0.587278083362042
"2603",3,2,3,2.14909161468796
"2653",3,2,4,2.0159126292537
"2703",3,2,5,1.27016984244698
"2753",3,2,6,2.69761359479478
"2803",3,2,7,1.01338526728815
"2853",3,2,8,0.0471559442561339
"2903",3,2,9,1.21187887166541
"2953",3,2,10,0.575452685440173
"3003",3,2,11,0.279058463001887
"3053",3,2,12,1.17769804221906
"3103",3,2,13,1.61823589723243
"3153",3,2,14,0.567636027646653
"3203",3,2,15,0.197743820774438
"3253",3,2,16,2.39975756310678
"3303",3,2,17,-1.23516682647789
"3353",3,2,18,-0.951093184052613
"3403",3,2,19,0.468626094609097
"3453",3,2,20,-1.01068222535574
"3503",3,2,21,0.625739883369274
"3553",3,2,22,-1.28397141352023
"3603",3,2,23,-2.81274459678681
"3653",3,2,24,0.0210026388641738
"3703",3,2,25,-0.270844486855631
"3753",3,2,26,0.534459622206242
"3803",3,2,27,1.48871777996527
"3853",3,2,28,1.33440919470626
"3903",3,2,29,1.76575630275071
"3953",3,2,30,-0.291744254235249
"4003",3,2,31,-0.89055010424438
"4053",3,2,32,-0.599687725801967
"4103",3,2,33,0.0889003348517528
"4153",3,2,34,1.76361511397641
"4203",3,2,35,0.841317890440677
"4253",3,2,36,-1.4470161048515
"4303",3,2,37,-0.509643369909892
"4353",3,2,38,0.55921032215719
"4403",3,2,39,-2.37797058107186
"4453",3,2,40,-1.4842940642621
"4503",3,2,41,-1.1487321462026
"4553",3,2,42,4.36489703836746
"4603",3,2,43,-1.14280955201297
"4653",3,2,44,4.24852472517641
"4703",3,2,45,0.457895230153254
"4753",3,2,46,0.29689797525236
"4803",3,2,47,3.54123642450948
"4853",3,2,48,4.12590771156711
"4903",3,2,49,1.07281185439883
"4953",3,2,50,-0.919325912074425
"5003",3,3,1,3.27804342782994
"5053",3,3,2,0.107893345816211
"5103",3,3,3,2.37913205646727
"5153",3,3,4,2.02060696047366
"5203",3,3,5,2.36354603709204
"5253",3,3,6,2.11644491529762
"5303",3,3,7,-0.94683331632241
"5353",3,3,8,-0.30121626843112
"5403",3,3,9,1.95514060818372
"5453",3,3,10,-1.04371145785257
"5503",3,3,11,4.99415684798264
"5553",3,3,12,-0.934391605288528
"5603",3,3,13,1.75087820477856
"5653",3,3,14,-1.25015021402794
"5703",3,3,15,-0.636471923954015
"5753",3,3,16,-1.67997875093673
"5803",3,3,17,-0.834898602381364
"5853",3,3,18,-0.193906325051731
"5903",3,3,19,-0.0426403860339141
"5953",3,3,20,3.64861536027821
"6003",3,3,21,-0.352186845460438
"6053",3,3,22,-0.267444432330422
"6103",3,3,23,0.892382082463194
"6153",3,3,24,-0.397523029932329
"6203",3,3,25,0.725103216813738
"6253",3,3,26,0.680914454460289
"6303",3,3,27,1.49794021345301
"6353",3,3,28,0.946287805394292
"6403",3,3,29,1.21559604791026
"6453",3,3,30,3.61169492317911
"6503",3,3,31,-0.306398973126863
"6553",3,3,32,-1.98265657009607
"6603",3,3,33,1.01499762677044
"6653",3,3,34,2.30895599940065
"6703",3,3,35,-0.222051777687096
"6753",3,3,36,1.43483029605202
"6803",3,3,37,0.48460498928257
"6853",3,3,38,-1.39323882038445
"6903",3,3,39,-0.830761842782353
"6953",3,3,40,-1.42551708394731
"7003",3,3,41,0.078968878564146
"7053",3,3,42,3.12533277847541
"7103",3,3,43,-1.30169526398492
"7153",3,3,44,1.06069112331477
"7203",3,3,45,1.61569280963465
"7253",3,3,46,-0.950343066612356
"7303",3,3,47,1.46524735138267
"7353",3,3,48,3.83807630469763
"7403",3,3,49,1.4556594337318
"7453",3,3,50,-1.58407919923231
"7503",3,4,1,1.50643444389182
"7553",3,4,2,1.19945621269753
"7603",3,4,3,1.02087613318647
"7653",3,4,4,-1.15843815798992
"7703",3,4,5,3.01400332657775
"7753",3,4,6,0.723759404128172
"7803",3,4,7,-0.972909102315044
"7853",3,4,8,-0.1985886059817
"7903",3,4,9,2.09539182390075
"7953",3,4,10,-0.325275504789743
"8003",3,4,11,1.83341689753956
"8053",3,4,12,2.08836610108746
"8103",3,4,13,4.53520038537845
"8153",3,4,14,-2.39501825748318
"8203",3,4,15,0.272689015051996
"8253",3,4,16,-1.1819339768975
"8303",3,4,17,0.870239898173673
"8353",3,4,18,2.82049219147444
"8403",3,4,19,-0.355387771598458
"8453",3,4,20,0.838491467078062
"8503",3,4,21,0.828197793513181
"8553",3,4,22,5.09408644080399
"8603",3,4,23,-0.229474995037555
"8653",3,4,24,0.0320740755815224
"8703",3,4,25,1.45313007225634
"8753",3,4,26,-2.07867902821277
"8803",3,4,27,-1.20845761254106
"8853",3,4,28,-0.388795266353065
"8903",3,4,29,-0.173786065389609
"8953",3,4,30,0.734844315062677
"9003",3,4,31,-0.0126166594882457
"9053",3,4,32,0.215223985825297
"9103",3,4,33,0.813541101558249
"9153",3,4,34,-0.514057601514744
"9203",3,4,35,3.57560905455978
"9253",3,4,36,1.54611063776252
"9303",3,4,37,0.49990662724038
"9353",3,4,38,2.31415417104499
"9403",3,4,39,-0.790252163218793
"9453",3,4,40,-0.943588989492568
"9503",3,4,41,-2.20371088085846
"9553",3,4,42,4.13956498435982
"9603",3,4,43,2.86017839738785
"9653",3,4,44,0.462288852724206
"9703",3,4,45,-1.14247246903805
"9753",3,4,46,-1.8909185755931
"9803",3,4,47,-0.836767055505379
"9853",3,4,48,-1.30277697755559
"9903",3,4,49,-1.18857497635334
"9953",3,4,50,-0.0927239413267486
"10003",3,5,1,-0.580443435484837
"10053",3,5,2,0.378091286644421
"10103",3,5,3,3.55129257884285
"10153",3,5,4,3.19763393501277
"10203",3,5,5,4.74522918704421
"10253",3,5,6,0.543645126956505
"10303",3,5,7,-1.2725545246672
"10353",3,5,8,1.43392110074784
"10403",3,5,9,-0.349675660427291
"10453",3,5,10,0.317328466723023
"10503",3,5,11,0.779155209805087
"10553",3,5,12,2.1714052946646
"10603",3,5,13,2.27243372499138
"10653",3,5,14,-1.09970154504818
"10703",3,5,15,2.98018855774127
"10753",3,5,16,0.205303739445936
"10803",3,5,17,2.39459495938289
"10853",3,5,18,0.159150970258966
"10903",3,5,19,-0.661042664637469
"10953",3,5,20,1.28275350159828
"11003",3,5,21,0.104854813261985
"11053",3,5,22,0.59437063727759
"11103",3,5,23,3.0382536809331
"11153",3,5,24,3.55512248525693
"11203",3,5,25,-2.1157698969294
"11253",3,5,26,-1.86660856489389
"11303",3,5,27,0.19142166326475
"11353",3,5,28,-0.244179268756849
"11403",3,5,29,0.922605297898413
"11453",3,5,30,-0.499839205412139
"11503",3,5,31,1.53044611631389
"11553",3,5,32,-1.56956764197141
"11603",3,5,33,1.12246351759253
"11653",3,5,34,0.00586308530790369
"11703",3,5,35,4.11623643367135
"11753",3,5,36,0.2651449041051
"11803",3,5,37,2.6588996417706
"11853",3,5,38,-0.214301893866661
"11903",3,5,39,-0.36728077542811
"11953",3,5,40,2.71644320660271
"12003",3,5,41,-1.28782645525621
"12053",3,5,42,-1.0005478288273
"12103",3,5,43,-0.701452487616269
"12153",3,5,44,3.75420085203888
"12203",3,5,45,2.69121896407047
"12253",3,5,46,1.49517108737145
"12303",3,5,47,0.81562818523663
"12353",3,5,48,1.04272649562916
"12403",3,5,49,-0.809861562504106
"12453",3,5,50,-0.657247819300832
"4",4,1,1,2.90717655759945
"54",4,1,2,0.78288510560765
"104",4,1,3,-3.4025443669325
